Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,Seafty_switch,DirectionBtn,temp_sesnor_1,temp_sesnor_2,temp_sesnor_3,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOsSFET_Temperature
2025-10-09 16:20:33.040,1487.8,416.8,0.0,1,0.0,0.0,0,0,1,0,,,,0,5238,6.549,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:33.291,1488.6,416.6,0.0,1,23.4,0.0,0,0,1,0,,,,0,5238,6.549,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:33.542,1498.2,419.6,100.6,1,51.0,35.2,0,0,1,0,,,,0,5238,6.549,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:33.794,1490.4,417.2,193.8,1,156.0,121.8,0,0,1,0,,,,0,5231,6.5491,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:34.045,1479.6,416.8,297.6,1,281.8,221.6,0,0,1,0,,,,0,5231,6.5491,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:34.296,1479.0,412.8,409.0,1,592.2,434.2,0,0,1,0,,,,0,5231,6.5491,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:34.546,1480.4,418.8,508.0,1,973.8,812.6,0,0,1,0,,,,0,5231,6.5491,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:34.797,1500.0,421.8,483.0,1,1183.4,999.4,0,0,1,0,,,,0,5231,6.5491,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:35.048,1493.6,422.4,461.8,1,1350.4,1099.8,0,0,1,0,,,,0,5231,6.5491,100,94,45000,33,5226,0.0,100,93,45000,33
2025-10-09 16:20:35.298,1498.8,421.2,443.2,1,1488.6,1218.6,0,0,1,0,,,,0,5209,6.5172,100,94,45000,33,5226,0.0,100,93,45000,33
