Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,ModeSwitch,DirectionBtn,RotarySwitch,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOSFET_Temperature
2025-10-06 16:45:46.961,1029.2,0.0,0.0,2,26.0,6.7,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5176,6.5499,100,93,45000,32
2025-10-06 16:45:47.966,1027.3,0.0,0.0,2,611.6,534.9,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5174,6.5488,100,93,45000,32
2025-10-06 16:45:48.979,1055.5,0.0,0.0,2,947.6,1123.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5161,6.5383000000000004,100,93,45000,32
2025-10-06 16:45:49.987,1086.8,0.0,0.0,2,950.4,1112.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5161,6.5383000000000004,100,93,45000,32
2025-10-06 16:45:50.989,1082.9,0.0,0.0,2,948.8,1088.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5157,6.5103,100,93,45000,32
2025-10-06 16:45:51.996,1081.7,0.0,0.0,2,946.2,1082.3,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5156,6.5109,100,93,45000,32
2025-10-06 16:45:52.998,1073.1,0.0,0.0,2,947.1,1078.1,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5156,6.5109,100,93,45000,32
2025-10-06 16:45:54.004,1074.1,0.0,0.0,2,947.5,1074.1,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5155,6.5114,100,93,45000,32
2025-10-06 16:45:55.008,1074.9,0.0,0.0,2,947.8,1073.4,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5152,6.5117,100,93,45000,32
2025-10-06 16:45:56.009,1070.5,0.0,0.0,2,952.3,1070.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5152,6.5117,100,93,45000,32
2025-10-06 16:47:26.699,1042.6,0.0,0.0,2,25.9,37.5,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5173,6.5499,100,93,45000,32
2025-10-06 16:47:27.700,1042.8,0.0,0.0,2,570.8,488.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5173,6.5499,100,93,45000,32
2025-10-06 16:47:28.701,1044.7,0.0,0.0,2,948.0,1103.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5158,6.5475,100,93,45000,32
2025-10-06 16:47:29.702,1044.5,0.0,0.0,2,947.7,1065.0,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5155,6.509,100,93,45000,32
2025-10-06 16:47:30.704,1042.5,0.0,0.0,2,949.3,1043.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5154,6.5118,100,93,45000,32
2025-10-06 16:47:31.708,1039.9,0.0,0.0,2,947.0,1039.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5154,6.5118,100,93,45000,32
2025-10-06 16:47:32.709,1038.7,0.0,0.0,2,949.6,1037.3,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5155,6.5124,100,93,45000,32
2025-10-06 16:47:33.712,1039.2,0.0,0.0,2,948.0,1043.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5152,6.5132,100,93,45000,32
2025-10-06 16:47:34.713,1040.9,0.0,0.0,2,947.4,1044.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5152,6.5132,100,93,45000,32
2025-10-06 16:47:35.714,1055.9,0.0,0.0,2,948.2,1044.6,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5155,6.513400000000001,100,93,45000,32
2025-10-06 16:47:36.716,1048.1,0.0,0.0,2,948.3,1048.4,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5150,6.513400000000001,100,93,45000,32
2025-10-06 16:47:37.717,1042.8,0.0,0.0,2,949.6,1042.1,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5150,6.513400000000001,100,93,45000,32
2025-10-06 16:47:38.718,1051.2,0.0,0.0,2,951.6,1050.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5149,6.513400000000001,100,93,45000,32
2025-10-06 16:47:39.719,1041.0,0.0,0.0,2,952.0,1044.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5150,6.5131000000000006,100,93,45000,32
2025-10-06 16:47:40.720,1039.0,0.0,0.0,2,946.6,1039.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5150,6.5131000000000006,100,93,45000,32
2025-10-06 16:47:41.722,1035.1,0.0,0.0,2,950.8,1036.2,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5147,6.5135000000000005,100,93,45000,32
2025-10-06 16:47:42.723,1038.7,0.0,0.0,2,950.5,1038.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5147,6.5135000000000005,100,93,45000,32
2025-10-06 16:47:43.725,1038.1,0.0,0.0,2,948.2,1035.1,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5151,6.5139000000000005,100,93,45000,32
2025-10-06 16:47:44.726,1040.1,0.0,0.0,2,948.5,1039.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5149,6.513400000000001,100,93,45000,32
2025-10-06 16:47:45.727,1038.8,0.0,0.0,2,947.9,1038.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5149,6.513400000000001,100,93,45000,32
2025-10-06 16:47:46.729,1039.5,0.0,0.0,2,948.7,1036.5,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5147,6.5137,100,93,45000,32
2025-10-06 16:47:47.731,1037.7,0.0,0.0,2,950.6,1042.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5148,6.5139000000000005,100,93,45000,32
2025-10-06 16:47:48.735,1036.6,0.0,0.0,2,950.8,1035.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5148,6.5139000000000005,100,93,45000,32
2025-10-06 16:47:49.739,1040.3,0.0,0.0,2,945.7,1040.4,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5146,6.513800000000001,100,93,45000,32
2025-10-06 16:47:50.746,1033.9,0.0,0.0,2,948.3,1037.0,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5146,6.5141,100,93,45000,32
2025-10-06 16:47:51.749,1034.4,0.0,0.0,2,950.7,1031.7,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5146,6.5141,100,93,45000,32
2025-10-06 16:47:52.750,1029.1,0.0,0.0,2,949.9,1032.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5144,6.5143,100,93,45000,32
2025-10-06 16:47:53.752,1026.4,0.0,0.0,2,946.5,1021.5,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5146,6.5139000000000005,100,93,45000,32
2025-10-06 16:47:54.754,1027.0,0.0,0.0,2,943.0,1029.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5146,6.5139000000000005,100,93,45000,32
2025-10-06 16:47:55.758,1023.3,0.0,0.0,2,950.1,1017.7,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5146,6.514200000000001,100,93,45000,32
2025-10-06 16:47:56.760,1022.7,0.0,0.0,2,946.8,1024.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5145,6.514,100,93,45000,32
2025-10-06 16:47:57.762,1026.8,0.0,0.0,2,950.1,1027.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5145,6.514,100,93,45000,32
2025-10-06 16:47:58.763,1027.4,0.0,0.0,2,948.1,1025.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5144,6.5143,100,93,45000,32
2025-10-06 16:47:59.765,1039.0,0.0,0.0,2,948.0,1041.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5146,6.515000000000001,100,93,45000,32
2025-10-06 16:48:00.766,1039.4,0.0,0.0,2,949.3,1043.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5146,6.515000000000001,100,93,45000,32
2025-10-06 16:48:01.767,1034.4,0.0,0.0,2,951.1,1035.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5145,6.5143,100,93,45000,32
2025-10-06 16:48:02.768,1030.4,0.0,0.0,2,949.8,1032.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5143,6.5144,100,93,45000,32
2025-10-06 16:48:03.770,1026.8,0.0,0.0,2,951.2,1024.1,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5143,6.5144,100,93,45000,32
2025-10-06 16:48:04.771,1027.6,0.0,0.0,2,951.4,1028.5,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5144,6.5148,100,93,45000,32
2025-10-06 16:48:05.803,1026.6,0.0,0.0,2,946.7,1025.4,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5141,6.5144,100,93,45000,32
2025-10-06 16:48:16.218,1026.1,0.0,0.0,2,39.8,32.3,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5160,6.5497000000000005,100,93,45000,32
2025-10-06 16:48:17.219,1027.8,0.0,0.0,2,599.2,641.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5160,6.5497000000000005,100,93,45000,32
2025-10-06 16:48:18.221,1028.7,0.0,0.0,2,946.6,1096.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5145,6.543200000000001,100,93,45000,32
2025-10-06 16:48:19.222,1027.4,0.0,0.0,2,945.6,1046.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5145,6.513,100,93,45000,32
2025-10-06 16:48:20.224,1020.7,0.0,0.0,2,948.6,1019.4,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5145,6.513,100,93,45000,32
2025-10-06 16:48:21.225,1020.7,0.0,0.0,2,947.6,1019.2,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5144,6.5141,100,93,45000,32
2025-10-06 16:48:22.227,1022.6,0.0,0.0,2,946.4,1023.7,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5142,6.5148,100,93,45000,32
2025-10-06 16:48:23.232,1022.4,0.0,0.0,2,950.3,1020.9,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5142,6.5148,100,93,45000,32
2025-10-06 16:48:24.234,1022.3,0.0,0.0,2,946.7,1028.6,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5144,6.514200000000001,100,93,45000,32
2025-10-06 16:48:25.235,1022.3,0.0,0.0,2,947.6,1018.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5142,6.514600000000001,100,93,45000,32
2025-10-06 16:48:26.238,1019.1,0.0,0.0,2,948.8,1019.7,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5142,6.514600000000001,100,93,45000,32
2025-10-06 16:48:27.243,1021.5,0.0,0.0,2,948.7,1023.2,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5142,6.515000000000001,100,93,45000,32
2025-10-06 16:48:28.248,1018.6,0.0,0.0,2,950.7,1014.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5143,6.514600000000001,100,93,45000,32
2025-10-06 16:48:29.250,1017.8,0.0,0.0,2,948.3,1015.8,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5143,6.514600000000001,100,93,45000,32
2025-10-06 16:48:30.260,1106.9,0.0,0.0,2,950.5,1095.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5140,6.5149,100,93,45000,32
2025-10-06 16:48:31.262,1098.4,0.0,0.0,2,949.9,1094.7,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5139,6.5129,100,93,45000,32
2025-10-06 16:48:32.264,1138.7,0.0,0.0,2,949.4,1119.5,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5139,6.5129,100,93,45000,32
2025-10-06 16:48:33.265,1143.2,0.0,0.0,2,947.0,1140.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5140,6.5133,100,93,45000,32
2025-10-06 16:48:34.267,1141.3,0.0,0.0,2,948.2,1138.4,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5139,6.5124,100,93,45000,32
2025-10-06 16:48:35.269,1134.7,0.0,0.0,2,944.5,1139.2,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5139,6.5124,100,93,45000,32
2025-10-06 16:48:36.271,1110.4,0.0,0.0,2,948.0,1119.8,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5140,6.512300000000001,100,93,45000,33
2025-10-06 16:48:37.272,1088.6,0.0,0.0,2,949.2,1083.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5140,6.5129,100,93,45000,33
2025-10-06 16:48:38.273,1089.3,0.0,0.0,2,949.8,1090.4,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5140,6.5129,100,93,45000,32
2025-10-06 16:48:39.274,1088.2,0.0,0.0,2,946.6,1089.3,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5140,6.5137,100,93,45000,32
2025-10-06 16:48:40.275,1090.6,0.0,0.0,2,949.4,1090.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5139,6.5135000000000005,100,93,45000,32
2025-10-06 16:48:41.276,1085.9,0.0,0.0,2,949.7,1081.9,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5139,6.5135000000000005,100,93,45000,32
2025-10-06 16:48:42.277,1088.3,0.0,0.0,2,948.0,1091.0,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5141,6.5139000000000005,100,93,45000,32
2025-10-06 16:48:43.278,1091.1,0.0,0.0,2,947.4,1088.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5139000000000005,100,93,45000,32
2025-10-06 16:48:44.280,1090.3,0.0,0.0,2,947.2,1087.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5139000000000005,100,93,45000,32
2025-10-06 16:48:45.281,1090.5,0.0,0.0,2,949.3,1088.4,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5138,6.5143,100,93,45000,32
2025-10-06 16:48:46.282,1091.8,0.0,0.0,2,951.1,1095.0,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5140,6.514,100,93,45000,32
2025-10-06 16:48:47.283,1091.3,0.0,0.0,2,948.5,1092.4,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5140,6.514,100,93,45000,32
2025-10-06 16:48:48.285,1091.6,0.0,0.0,2,948.2,1092.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.514,100,93,45000,32
2025-10-06 16:48:49.286,1092.7,0.0,0.0,2,948.8,1090.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5138,6.5143,100,93,45000,32
2025-10-06 16:48:50.288,1101.0,0.0,0.0,2,949.5,1100.9,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5138,6.5143,100,93,45000,32
2025-10-06 16:48:51.290,1100.9,0.0,0.0,2,949.1,1104.3,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5139,6.513800000000001,100,93,45000,32
2025-10-06 16:48:52.292,1096.2,0.0,0.0,2,947.4,1094.7,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5137,100,93,45000,32
2025-10-06 16:48:53.294,1101.8,0.0,0.0,2,948.4,1099.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5137,100,93,45000,32
2025-10-06 16:48:54.295,1103.2,0.0,0.0,2,949.2,1101.5,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.5139000000000005,100,93,45000,32
2025-10-06 16:48:55.296,1103.6,0.0,0.0,2,945.2,1101.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5136,100,93,45000,32
2025-10-06 16:48:56.298,1091.7,0.0,0.0,2,945.9,1095.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5136,100,93,45000,32
2025-10-06 16:48:57.299,1083.6,0.0,0.0,2,953.4,1083.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.5139000000000005,100,93,45000,32
2025-10-06 16:48:58.300,1082.2,0.0,0.0,2,952.6,1084.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.514,100,93,45000,32
2025-10-06 16:48:59.302,1084.0,0.0,0.0,2,946.8,1083.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.514,100,93,45000,32
2025-10-06 16:49:00.303,1092.9,0.0,0.0,2,950.0,1094.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.5144,100,93,45000,32
2025-10-06 16:49:01.304,1094.5,0.0,0.0,2,947.9,1091.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.5132,100,93,45000,32
2025-10-06 16:49:02.330,1096.4,0.0,0.0,2,947.6,1096.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.5132,100,93,45000,32
2025-10-06 16:49:03.331,1099.5,0.0,0.0,2,948.8,1097.2,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5133,6.5144,100,93,45000,32
2025-10-06 16:49:04.331,1100.5,0.0,0.0,2,949.8,1100.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5137,6.5131000000000006,100,93,45000,32
2025-10-06 16:49:05.332,1102.6,0.0,0.0,2,947.0,1104.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5137,6.5131000000000006,100,93,45000,32
2025-10-06 16:49:06.333,1101.4,0.0,0.0,2,947.4,1101.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5137,6.5136,100,93,45000,32
2025-10-06 16:49:07.335,1104.7,0.0,0.0,2,948.9,1104.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.5136,100,93,45000,32
2025-10-06 16:49:08.336,1109.8,0.0,0.0,2,948.3,1111.0,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5136,6.5136,100,93,45000,32
2025-10-06 16:49:09.338,1110.4,0.0,0.0,2,948.7,1111.6,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5134,6.513800000000001,100,93,45000,32
2025-10-06 16:49:10.339,1110.5,0.0,0.0,2,947.3,1112.8,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5136,6.5139000000000005,100,93,45000,32
2025-10-06 16:49:11.340,1106.3,0.0,0.0,2,949.7,1109.5,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5136,6.5139000000000005,100,93,45000,32
2025-10-06 16:49:12.342,1104.1,0.0,0.0,2,948.7,1103.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.5139000000000005,100,93,45000,32
2025-10-06 16:49:13.344,1103.7,0.0,0.0,2,945.9,1102.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.513400000000001,100,93,45000,32
2025-10-06 16:49:14.346,1103.0,0.0,0.0,2,947.8,1105.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.513400000000001,100,93,45000,32
2025-10-06 16:49:15.348,1103.0,0.0,0.0,2,949.2,1104.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5134,6.514,100,93,45000,32
2025-10-06 16:49:16.349,1102.2,0.0,0.0,2,950.7,1105.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.5137,100,93,45000,32
2025-10-06 16:49:17.350,1103.6,0.0,0.0,2,951.2,1102.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.5137,100,93,45000,32
2025-10-06 16:49:18.351,1105.0,0.0,0.0,2,948.8,1106.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.5144,100,93,45000,32
2025-10-06 16:49:19.353,1106.1,0.0,0.0,2,946.0,1106.3,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.514,100,93,45000,32
2025-10-06 16:49:20.354,1104.8,0.0,0.0,2,944.7,1103.4,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.514,100,93,45000,32
2025-10-06 16:49:21.355,1103.9,0.0,0.0,2,945.3,1107.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.514200000000001,100,93,45000,32
2025-10-06 16:49:22.356,1105.9,0.0,0.0,2,948.5,1105.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.5139000000000005,100,93,45000,32
2025-10-06 16:49:23.358,1107.3,0.0,0.0,2,945.5,1107.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5135,6.5139000000000005,100,93,45000,32
2025-10-06 16:49:24.359,1105.3,0.0,0.0,2,948.2,1104.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5133,6.5143,100,93,45000,32
2025-10-06 16:49:25.360,1102.0,0.0,0.0,2,949.9,1101.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.514200000000001,100,93,45000,32
2025-10-06 16:49:26.361,1103.9,0.0,0.0,2,947.7,1100.2,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5135,6.514200000000001,100,93,45000,32
2025-10-06 16:49:27.362,1104.0,0.0,0.0,2,948.9,1104.1,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5133,6.5143,100,93,45000,32
2025-10-06 16:49:28.364,1097.9,0.0,0.0,2,949.5,1097.7,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5135,6.5145,100,93,45000,32
2025-10-06 16:49:29.365,1093.2,0.0,0.0,2,949.4,1092.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.5145,100,93,45000,32
2025-10-06 16:49:30.367,1093.0,0.0,0.0,2,945.3,1093.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5130,6.5144,100,93,45000,32
2025-10-06 16:49:31.368,1088.0,0.0,0.0,2,946.5,1091.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5134,6.514600000000001,100,93,45000,32
2025-10-06 16:49:32.369,1082.5,0.0,0.0,2,948.0,1083.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5134,6.514600000000001,100,93,45000,32
2025-10-06 16:49:33.370,1087.7,0.0,0.0,2,947.6,1080.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.5145,100,93,45000,32
2025-10-06 16:49:34.371,1091.6,0.0,0.0,2,948.4,1096.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5134,6.5149,100,93,45000,32
2025-10-06 16:49:35.372,1085.6,0.0,0.0,2,950.2,1089.2,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5134,6.5149,100,93,45000,32
2025-10-06 16:49:36.373,1085.8,0.0,0.0,2,949.4,1086.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5133,6.514600000000001,100,93,45000,32
2025-10-06 16:49:37.374,1082.6,0.0,0.0,2,948.6,1081.9,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5134,6.5143,100,93,45000,32
2025-10-06 16:49:38.376,1081.5,0.0,0.0,2,947.9,1078.9,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5134,6.5143,100,93,45000,32
2025-10-06 16:49:39.377,1082.6,0.0,0.0,2,946.9,1083.6,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5131,6.5141,100,93,45000,32
2025-10-06 16:49:40.378,1084.9,0.0,0.0,2,944.8,1083.8,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5134,6.5149,100,93,45000,32
2025-10-06 16:49:41.380,1083.5,0.0,0.0,2,945.6,1079.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5134,6.5149,100,93,45000,32
2025-10-06 16:49:42.381,1081.0,0.0,0.0,2,948.5,1079.9,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5135,6.514600000000001,100,93,45000,32
2025-10-06 16:49:43.386,1078.7,0.0,0.0,2,948.9,1077.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5131,6.5152,100,93,45000,32
2025-10-06 16:49:44.387,1076.9,0.0,0.0,2,944.2,1073.9,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5131,6.5152,100,93,45000,32
2025-10-06 16:49:45.388,1074.8,0.0,0.0,2,950.1,1074.1,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5132,6.5149,100,93,45000,32
2025-10-06 16:50:40.295,1078.1,0.0,0.0,2,73.0,3.5,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5160,6.5499,100,93,45000,32
2025-10-06 16:50:41.297,1077.4,0.0,0.0,2,582.8,547.0,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5160,6.5499,100,93,45000,32
2025-10-06 16:50:42.298,1074.6,0.0,0.0,2,950.7,1161.1,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5146,6.5434,100,93,45000,32
2025-10-06 16:50:43.299,1073.9,0.0,0.0,2,949.1,1092.5,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5145,6.5117,100,93,45000,32
2025-10-06 16:50:44.300,1075.7,0.0,0.0,2,948.5,1079.6,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5145,6.5117,100,93,45000,32
2025-10-06 16:50:45.302,1070.5,0.0,0.0,2,950.9,1075.2,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5144,6.5141,100,93,45000,32
2025-10-06 16:50:46.303,1065.3,0.0,0.0,2,944.9,1062.9,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5142,6.514600000000001,100,93,45000,32
2025-10-06 16:50:47.304,1068.3,0.0,0.0,2,949.1,1065.0,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5142,6.514600000000001,100,93,45000,32
2025-10-06 16:50:48.305,1069.3,0.0,0.0,2,954.4,1067.4,0,0,1,1,0,0,4683,0.0,100,93,45000,31,5140,6.5145,100,93,45000,32
2025-10-06 16:50:49.307,1070.7,0.0,0.0,2,952.8,1070.6,0,0,1,1,0,0,4684,0.0,100,93,45000,31,5142,6.5147,100,93,45000,32
2025-10-06 16:50:50.311,1256.8,0.0,0.0,2,949.0,1146.8,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5142,6.5147,100,93,45000,32
2025-10-06 16:50:51.312,783.0,0.0,0.0,2,949.4,1313.9,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5137,6.514200000000001,100,93,45000,32
2025-10-06 16:50:52.313,244.9,0.0,0.0,2,720.0,363.3,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5148,6.5144,100,93,45000,32
2025-10-06 16:50:53.314,1345.7,0.0,0.0,2,241.2,210.7,0,0,1,1,0,0,4682,0.0,100,93,45000,31,5148,6.5144,100,93,45000,32
2025-10-06 16:50:54.315,1362.4,0.0,0.0,2,925.6,1179.9,0,0,1,1,1,0,4683,0.0,100,93,45000,31,5137,6.5364,100,93,45000,32
2025-10-06 16:50:55.316,1404.2,87.3,0.0,2,946.3,1459.2,0,0,1,1,1,0,4683,0.0,100,93,45000,31,5132,6.5065,100,93,45000,32
2025-10-06 16:50:56.318,1383.7,174.9,74.6,2,950.1,1409.4,0,0,1,1,1,0,4682,0.0,100,93,45000,31,5132,6.5065,100,93,45000,32
2025-10-06 16:50:57.321,1415.6,203.8,165.7,2,945.3,1397.6,0,0,1,1,1,0,4682,0.0,100,93,45000,31,5129,6.5032000000000005,100,93,45000,32
2025-10-06 16:50:58.322,1396.5,211.9,249.1,2,946.8,1420.5,0,0,1,1,1,0,4682,0.0,100,93,45000,31,5126,6.4895000000000005,100,93,45000,32
2025-10-06 16:50:59.324,1372.2,209.0,237.7,2,946.4,1367.9,0,0,1,1,1,0,4682,0.0,100,93,45000,31,5126,6.4895000000000005,100,93,45000,32
2025-10-06 16:51:00.325,1372.5,208.2,213.3,2,944.9,1372.9,0,0,1,1,1,0,4684,0.0,100,93,45000,31,5125,6.486400000000001,100,93,45000,32
