Timestamp,CurrentRPM,RotaryCurrentRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,ModeSwitch,DirectionBtn,RotarySwitch,SafetyPin,IsSafeStop,Mode
2025-09-18 11:59:36,788,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,941,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,941,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,941,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,976,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,976,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,976,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,976,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:36,979,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,979,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,979,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1199,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1199,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1199,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1199,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:37,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1345,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1065,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1065,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,1065,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,821,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,821,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,821,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:38,821,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,500,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,500,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,500,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,208,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,208,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,208,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:39,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:40,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,227,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:41,227,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,227,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,271,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,271,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,271,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,271,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,286,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,286,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,286,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,298,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,298,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,298,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,299,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,296,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:42,296,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,296,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,296,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,180,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,180,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,180,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:43,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:44,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:45,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:46,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,183,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,183,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,183,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,211,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,211,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,211,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,211,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,221,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,221,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,221,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,219,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:47,0,0,2,0,0,0,0,1,1,1,1,True,0
2025-09-18 11:59:48,0,0,2,0,0,0,0,1,1,1,1,True,0
