Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,Seafty_switch,DirectionBtn,temp_sesnor_1,temp_sesnor_2,temp_sesnor_3,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOsSFET_Temperature
2025-10-10 14:59:21.573,1500.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:21.823,1500.0,0.0,0.0,1,23.4,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:22.075,1500.0,0.0,0.0,1,96.0,87.2,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:22.326,1500.0,0.0,0.0,1,183.0,145.4,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:22.576,1500.0,0.0,0.0,1,355.2,276.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:22.827,1500.0,0.0,0.0,1,821.2,580.2,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:23.077,1500.0,0.0,0.0,1,1117.4,940.4,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:23.328,1500.0,0.0,0.0,1,1334.4,1059.2,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:23.579,1500.0,0.0,0.0,1,1488.0,1171.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:23.830,1500.0,0.0,0.0,1,1566.4,1292.6,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:24.081,1500.0,0.0,0.0,1,1578.2,1436.0,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:24.331,1500.0,0.0,0.0,1,1551.8,1537.0,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:24.582,1500.0,0.0,0.0,1,1539.2,1556.2,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:24.832,1500.0,0.0,0.0,1,1525.4,1537.6,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:25.083,1500.0,0.0,0.0,1,1513.8,1528.4,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:25.334,1500.0,0.0,0.0,1,1505.6,1518.8,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:25.584,1500.0,0.0,0.0,1,1503.8,1511.6,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:25.835,1500.0,0.0,0.0,1,1502.8,1509.6,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:26.086,1500.0,0.0,0.0,1,1499.4,1504.2,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:26.337,1500.0,0.0,0.0,1,1500.8,1501.2,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:26.587,1500.0,0.0,0.0,1,1503.6,1503.6,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:26.838,1500.0,0.0,0.0,1,1497.6,1493.6,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10 14:59:27.089,1500.0,0.0,0.0,1,1503.4,1500.0,0,0,1,0,0.0,37.75,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0
