Timestamp,CurrentRPM,RotaryCurrentRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,ModeSwitch,DirectionBtn,RotarySwitch,SafetyPin,IsSafeStop,Mode,BatteryVoltage,Current,SOC,MaxVoltage,MaxCells,MinVoltage,MinCells,MaxTemp,MaxTempCell,MinTemp,MinTempCell,ChargeDisStatus,ChargeMOSStatus,DisMOSStatus,BMSLife,ResidualCapacity
2025-09-30 12:36:14,1005.65,0.0,1,0.0,0.0,0,0,1,0,0,0,True,0,52.779999999999994,-0.3,65.8,3.293,16,3.289,2,25,2,24,1,0,0,1,93,26352
2025-09-30 12:36:16,1005.35,0.0,1,0.0,0.0,0,0,1,0,0,0,True,0,52.89999999999999,-0.5,70.0,3.3120000000000003,4,3.306,14,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:18,1006.0,0.0,1,0.0,0.0,0,0,1,0,0,0,True,0,52.839999999999996,-0.4,67.9,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:20,1007.6,0.0,1,99.5,0.0,0,0,1,0,0,0,True,0,52.720000000000006,-0.2,63.7,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:22,1001.95,0.0,1,995.0,0.0,0,0,1,0,0,0,True,0,52.63000000000001,-1.8699999999999997,67.9,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:24,1002.3,0.0,1,995.0,929.6,0,0,1,0,0,0,True,0,52.64000000000001,-1.3800000000000001,61.6,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:26,1002.65,0.0,1,995.0,0.0,0,0,1,0,0,0,True,0,52.719999999999985,-0.5999999999999999,65.8,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:28,997.25,0.0,1,1416.6,0.0,0,0,1,0,0,0,True,0,52.64000000000002,-1.35,66.85,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:30,999.95,0.0,1,1272.6,1139.25,0,0,1,0,0,0,True,0,52.60000000000001,-5.739999999999998,70.0,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:32,999.75,0.0,1,1023.9,1129.0,0,0,1,0,0,0,True,0,52.60000000000001,-5.200000000000003,70.0,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:34,996.95,0.0,1,1024.0,1129.0,0,0,1,0,0,0,True,0,52.60000000000001,-0.9700000000000001,61.6,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:36,998.75,0.0,1,1013.2,1064.75,0,0,1,0,0,0,True,0,52.60000000000001,-4.799999999999999,70.0,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:38,997.4,0.0,1,1003.4,1001.0,0,0,1,0,0,0,True,0,52.60000000000001,-3.839999999999999,67.9,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:40,998.1,0.0,1,1008.0,1001.0,0,0,1,0,0,0,True,0,52.60000000000001,-1.8900000000000001,63.7,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:42,998.8,0.0,1,1008.0,1006.4,0,0,1,0,0,0,True,0,52.60000000000001,-1.41,62.65,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:44,998.1,0.0,1,1008.0,1019.0,0,0,1,0,0,0,True,0,52.56000000000002,-1.9200000000000004,63.7,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:46,986.25,0.0,1,1008.0,1019.0,0,0,1,0,0,0,True,0,52.52,-3.839999999999999,67.9,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:48,993.05,0.0,1,1001.6,1008.5,0,0,1,0,0,0,True,0,52.56000000000002,-1.9100000000000006,63.7,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:50,1003.6,0.0,1,1009.35,998.0,0,0,1,0,0,0,True,0,52.5,-4.779999999999999,70.0,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:52,1001.25,0.0,1,1011.7,997.9,0,0,1,0,0,0,True,0,52.56000000000002,-1.9100000000000001,63.7,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:54,1007.2,0.0,1,1011.0,995.5,0,0,1,0,0,0,True,0,52.53000000000001,-3.2900000000000005,66.85,3.294,16,3.289,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:56,990.4,0.0,1,1002.0,999.6,0,0,1,0,0,0,True,0,52.5,-4.700000000000001,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:36:58,979.35,0.0,1,992.2,1002.95,0,0,1,0,0,0,True,0,52.5,-4.700000000000001,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:00,982.65,0.0,1,992.0,1000.0,0,0,1,0,0,0,True,0,52.540000000000006,-2.8200000000000007,65.8,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:02,996.6,0.0,1,990.8,1000.0,0,0,1,0,0,0,True,0,52.56000000000002,-1.8800000000000001,63.7,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:04,996.5,0.0,1,986.0,1001.0,0,0,1,0,0,0,True,0,52.55000000000001,-2.33,64.75,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:06,1002.95,0.0,1,985.75,996.9,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:08,1008.65,0.0,1,995.0,993.7,0,0,1,0,0,0,True,0,52.510000000000005,-4.139999999999999,68.95,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:10,1002.0,0.0,1,995.0,992.9,0,0,1,0,0,0,True,0,52.489999999999995,-2.7600000000000007,65.8,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:12,987.25,0.0,1,1003.7,992.9,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:14,949.5,0.0,1,1011.0,992.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:16,992.75,0.0,1,1011.0,1000.1,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:18,1014.1,0.0,1,987.3,997.2,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:20,941.0,0.0,1,974.0,950.8,0,0,1,0,0,0,True,0,52.459999999999994,-3.1099999999999994,66.85,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:22,901.4,0.0,1,974.0,968.0,0,0,1,0,0,0,True,0,52.43999999999998,-3.62,67.9,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:24,896.8,0.0,1,974.0,995.7,0,0,1,0,0,0,True,0,52.419999999999995,-4.139999999999999,68.95,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:26,890.75,0.0,1,974.0,1008.6,0,0,1,0,0,0,True,0,52.39999999999999,-4.599999999999999,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:28,895.7,0.0,1,974.0,998.3,0,0,1,0,0,0,True,0,52.39999999999999,-4.58,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:30,909.1,0.0,1,974.0,970.45,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:32,885.75,0.0,1,987.6,979.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:34,914.15,0.0,1,970.0,979.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:36,951.8,0.0,1,970.25,987.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:38,945.85,0.0,1,971.0,964.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:40,929.85,0.0,1,971.0,964.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:42,1045.6,0.0,1,996.35,971.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:44,1045.6,0.0,1,987.35,984.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:46,929.85,0.0,1,944.8,984.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:48,1028.1,0.0,1,970.25,980.1,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:50,883.45,0.0,1,1009.85,1026.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:52,868.25,0.0,1,1011.5,1015.6,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:54,1041.8,0.0,1,1013.0,912.8,0,0,1,0,0,0,True,0,52.39999999999999,-4.5,70.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:56,1019.05,0.0,1,924.5,911.0,0,0,1,0,0,0,True,0,52.489999999999995,-2.475,65.275,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:37:58,994.2,0.0,1,892.4,902.75,0,0,1,0,0,0,True,0,52.5,-2.0,64.75,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:00,942.45,0.0,1,898.55,897.65,0,0,1,0,0,0,True,0,52.510000000000005,-1.8,64.225,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:02,916.3,0.0,1,904.0,896.65,0,0,1,0,0,0,True,0,52.489999999999995,-2.2,65.275,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:04,920.65,0.0,1,904.0,886.45,0,0,1,0,0,0,True,0,52.510000000000005,-1.7549999999999997,64.225,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:06,891.6,0.0,1,903.15,886.0,0,0,1,0,0,0,True,0,52.5,-1.9949999999999999,64.75,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:08,921.4,0.0,1,903.0,886.0,0,0,1,0,0,0,True,0,52.489999999999995,-2.2,65.275,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:10,901.35,0.0,1,903.0,886.0,0,0,1,0,0,0,True,0,52.40999999999999,-4.084999999999999,69.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:12,892.95,0.0,1,903.0,886.0,0,0,1,0,0,0,True,0,52.59000000000001,-0.215,60.0,3.295,13,3.2720000000000002,9,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:14,871.55,0.0,1,903.0,886.0,0,0,1,0,0,0,True,0,52.364999999999974,-3.9849999999999994,69.0,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:16,866.95,0.0,1,909.6,1020.3,0,0,1,0,0,0,True,0,52.585000000000015,-0.215,60.0,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:18,874.4,0.0,1,929.8,978.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:20,892.1,0.0,1,919.0,996.8,0,0,1,0,0,0,True,0,52.46499999999999,-1.8450000000000002,64.0,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:22,875.25,0.0,1,919.0,938.75,0,0,1,0,0,0,True,0,52.299999999999976,-4.670000000000002,69.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:24,866.8,0.0,1,873.2,860.0,0,0,1,0,0,0,True,0,52.585000000000015,-0.23500000000000001,60.0,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:26,858.75,0.0,1,871.0,987.2,0,0,1,0,0,0,True,0,52.46499999999999,-1.8,64.0,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:28,857.55,0.0,1,923.2,1033.8,0,0,1,0,0,0,True,0,52.42,-2.7999999999999994,65.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:30,966.55,0.0,1,1031.7,985.8,0,0,1,0,0,0,True,0,52.5,-2.3000000000000003,64.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:32,1117.65,0.0,1,940.9,919.9,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:34,1118.2,0.0,1,1032.0,922.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:36,1118.35,0.0,1,1032.0,922.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:38,1113.55,0.0,1,1032.0,903.4,0,0,1,0,0,0,True,0,52.52,-1.6,63.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:40,1111.85,0.0,1,1032.0,889.5,0,0,1,0,0,0,True,0,52.58000000000002,-0.4,60.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:42,1113.15,0.0,1,948.0,900.6,0,0,1,0,0,0,True,0,52.45,-2.07,64.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:44,1111.9,0.0,1,892.0,910.0,0,0,1,0,0,0,True,0,52.48,-2.3899999999999997,65.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:46,1110.3,0.0,1,879.9,887.0,0,0,1,0,0,0,True,0,52.39999999999999,-4.0,69.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:48,1108.5,0.0,1,876.0,866.35,0,0,1,0,0,0,True,0,52.39999999999999,-3.7999999999999985,69.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:50,1289.1,0.0,1,880.95,875.0,0,0,1,0,0,0,True,0,52.5,-1.9,64.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:52,1345.0,0.0,1,898.0,875.0,0,0,1,0,0,0,True,0,52.34999999999998,-3.8500000000000005,69.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:54,1276.05,0.0,1,891.5,873.4,0,0,1,0,0,0,True,0,52.299999999999976,-3.9,69.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:56,1112.85,0.0,1,885.0,871.0,0,0,1,0,0,0,True,0,52.39999999999999,-3.7999999999999985,69.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:38:58,1116.6,0.0,1,883.5,871.0,0,0,1,0,0,0,True,0,52.540000000000006,-1.1400000000000001,62.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:00,1126.35,0.0,1,861.1,865.05,0,0,1,0,0,0,True,0,52.54,-1.1099999999999999,62.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:02,1126.45,0.0,1,939.25,864.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:04,1118.8,0.0,1,1120.6,864.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:06,1201.9,0.0,1,1114.35,890.0,0,0,1,0,0,0,True,0,52.51000000000001,-1.47,62.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:08,1263.35,0.0,1,1115.8,1120.3,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:10,1160.45,0.0,1,1120.0,1113.25,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:12,1192.2,0.0,1,1120.0,1118.0,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:14,1188.6,0.0,1,1120.0,1114.45,0,0,1,0,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:16,1029.85,0.0,1,1120.0,1103.2,0,0,1,1,0,0,True,0,52.540000000000006,-0.9800000000000001,61.5,3.294,16,3.29,2,25,2,24,1,2,1,1,92,31187
2025-09-30 12:39:18,1149.9,0.0,2,1103.8,1115.35,0,0,1,1,0,0,True,0,52.299999999999976,-4.900000000000001,69.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:20,1151.5,0.0,2,1107.0,1109.85,0,0,1,1,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:22,1144.35,0.0,2,1269.2,1262.65,0,0,1,1,0,0,True,0,52.40000000000002,-2.4499999999999997,64.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:24,1146.2,0.0,2,1364.0,1350.1,0,0,1,1,0,0,True,0,52.42000000000003,-2.7,64.0,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:26,1155.6,0.0,2,1340.6,1305.6,0,0,1,1,0,0,True,0,52.30499999999999,-4.775000000000001,67.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:28,1158.0,0.0,2,1208.0,1341.0,0,0,1,1,0,0,True,0,52.585000000000015,-0.29500000000000004,60.0,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:30,1160.9,0.0,2,1163.2,1341.0,0,0,1,1,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:32,1149.65,0.0,2,1129.45,1203.2,0,0,1,1,0,0,True,0,52.37499999999998,-3.675,67.0,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:34,1154.85,0.0,2,1126.85,1129.0,0,0,1,1,0,0,True,0,52.389999999999986,-3.4299999999999997,66.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:36,1151.15,0.0,2,1131.7,1120.45,0,0,1,1,0,0,True,0,52.445000000000014,-2.185,64.0,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:38,1155.55,0.0,2,1133.0,1120.0,0,0,1,1,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:40,1158.05,0.0,2,1133.0,1125.25,0,0,1,1,0,0,True,0,52.40000000000001,-2.4499999999999997,64.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:42,1162.15,0.0,2,1133.0,1152.65,0,0,1,1,0,0,True,0,52.60000000000001,0.0,59.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:44,1161.9,0.0,2,1150.85,1152.0,0,0,1,1,0,0,True,0,52.40000000000001,-2.5,64.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:46,1160.3,0.0,2,1184.0,1152.0,0,0,1,1,0,0,True,0,52.480000000000004,-1.5300000000000002,62.5,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:48,1190.9,0.0,2,1185.85,1217.45,0,0,1,1,1,1,True,0,52.50500000000002,-1.3,62.0,3.294,16,3.29,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:50,1316.35,0.0,2,1142.0,983.3,0,0,1,1,1,1,True,0,52.53000000000001,-1.4,62.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,31187
2025-09-30 12:39:52,1131.65,0.0,2,1079.35,1216.65,0,0,1,1,1,1,True,0,52.339999999999996,-3.0300000000000007,67.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:39:55,1133.85,0.0,2,952.75,1154.05,0,0,1,1,1,1,True,0,52.46500000000001,-2.0700000000000003,64.0,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:39:57,1136.8,0.0,2,943.0,1156.0,0,0,1,1,1,1,True,0,52.43499999999998,-2.425,65.0,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:39:59,1194.6,0.0,2,945.5,1154.8,0,0,1,1,1,1,True,0,52.299999999999976,-4.5,69.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:40:01,1229.0,0.0,2,953.0,1164.05,0,0,1,1,1,1,True,0,52.44500000000001,-2.25,64.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:40:03,1193.3,0.0,2,953.0,1167.0,0,0,1,1,1,1,True,0,52.27499999999998,-4.5,69.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:40:05,1113.15,0.0,2,953.0,1155.75,0,0,1,1,1,1,True,0,52.27499999999998,-4.5,69.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:40:07,1109.8,0.0,2,953.0,1149.35,0,0,1,1,1,1,True,0,52.260000000000005,-4.275,69.0,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
2025-09-30 12:40:09,1107.45,0.0,2,957.05,1147.0,0,0,1,1,1,1,True,0,52.52,-0.9,61.5,3.294,16,3.289,2,25,1,24,4,2,1,1,92,30924
