Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,Seafty_switch,DirectionBtn,temp_sesnor_1,temp_sesnor_2,temp_sesnor_3,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOsSFET_Temperature
2025-10-16 11:35:24.374,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:24.624,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:24.875,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:25.126,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:25.377,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:25.627,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:25.878,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:26.128,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:26.379,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:26.632,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:26.884,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:27.134,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:27.385,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:27.638,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:27.889,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:28.140,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:28.391,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:28.641,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:28.892,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:29.142,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:29.393,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:29.644,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16 11:35:29.894,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.0,0.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0
