Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,Seafty_switch,DirectionBtn,temp_sesnor_1,temp_sesnor_2,temp_sesnor_3,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOsSFET_Temperature
2025-10-11 11:59:25.014,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:25.264,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:25.515,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:25.766,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:26.016,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:26.267,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:26.518,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:26.769,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:27.019,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:27.270,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:27.521,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:27.773,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:28.024,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:28.275,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:28.525,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:28.776,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:29.027,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:29.277,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:29.528,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:29.779,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:30.029,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:30.280,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11 11:59:30.530,385.0,0.0,0.0,1,0.0,0.0,0,0,0,0,28.88,28.19,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0
