Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,Seafty_switch,DirectionBtn,temp_sesnor_1,temp_sesnor_2,temp_sesnor_3,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOsSFET_Temperature
2025-10-14 16:55:19.398,1500.0,0.0,0.0,2,0.0,0.0,0,0,1,1,,,,0,4686.8,-655.35,100,3,41000,33,4686.8,-655.35,100,3,41000,33
2025-10-14 16:55:19.649,1500.0,0.0,0.0,2,27.6,29.6,0,0,1,1,,,,0,4686.8,-655.35,100,3,41000,33,4686.8,-655.35,100,3,41000,33
2025-10-14 16:55:19.901,1500.0,0.0,0.0,2,109.0,121.8,0,0,1,1,,,,0,4686.8,-655.35,100,3,41000,33,4686.8,-655.35,100,3,41000,33
2025-10-14 16:55:20.153,1500.0,0.0,0.0,2,89.8,18.2,0,0,1,1,,,,0,4661.2,-0.34,100,3,41000,33,4686.8,-655.35,100,3,41000,33
2025-10-14 16:55:20.403,1500.0,0.0,0.0,2,103.0,129.6,0,0,1,1,,,,0,4661.2,-0.34,100,3,41000,33,4686.8,-655.35,100,3,41000,33
2025-10-14 16:55:20.654,1500.0,0.0,0.0,2,386.8,178.6,0,0,1,1,,,,0,4661.2,-0.34,100,3,41000,33,4661.2,-0.45,100,3,41000,33
2025-10-14 16:55:20.905,1500.0,0.0,0.0,2,1274.0,387.6,0,0,1,1,,,,0,4661.2,-0.34,100,3,41000,33,4661.2,-0.45,100,3,41000,33
2025-10-14 16:55:21.156,1500.0,0.0,0.0,2,1643.6,799.0,0,0,1,1,,,,0,4661.2,-0.34,100,3,41000,33,4661.2,-0.45,100,3,41000,33
2025-10-14 16:55:21.407,1500.0,0.0,0.0,2,1652.0,1034.2,0,0,1,1,,,,0,4661.2,-0.34,100,3,41000,33,4661.2,-0.45,100,3,41000,33
2025-10-14 16:55:21.657,1500.0,0.0,0.0,2,1680.0,1141.6,0,0,1,1,30.0,32.25,32.56,0,4405.2,-1.43,100,3,41000,33,4661.2,-0.45,100,3,41000,33
2025-10-14 16:55:21.908,1500.0,0.0,0.0,2,1706.8,1247.4,0,0,1,1,30.0,32.25,32.56,0,4405.2,-1.43,100,3,41000,33,4661.2,-0.45,100,3,41000,33
2025-10-14 16:55:22.159,1500.0,0.0,0.0,2,1694.6,1376.2,0,0,1,1,30.0,32.25,32.56,0,4405.2,-1.43,100,3,41000,33,4405.2,-2.43,100,3,41000,33
2025-10-14 16:55:22.410,1500.0,0.0,0.0,2,1507.0,1506.2,0,0,1,1,30.0,32.25,32.56,0,4405.2,-1.43,100,3,41000,33,4405.2,-2.43,100,3,41000,33
2025-10-14 16:55:22.660,1500.0,0.0,0.0,2,1507.0,1559.4,0,0,1,1,30.0,32.25,32.56,0,4405.2,-1.43,100,3,41000,33,4405.2,-2.43,100,3,41000,33
2025-10-14 16:55:22.911,1500.0,0.0,0.0,2,1508.2,1546.4,0,0,1,1,30.0,32.25,32.56,0,4405.2,-1.43,100,3,41000,33,4405.2,-2.43,100,3,41000,33
2025-10-14 16:55:23.167,1500.0,0.0,0.0,2,1508.0,1537.2,0,0,1,1,30.0,32.25,32.56,0,4379.6,-3.63,100,3,41000,33,4405.2,-2.43,100,3,41000,33
2025-10-14 16:55:23.418,1500.0,0.0,0.0,2,1503.4,1526.0,0,0,1,1,30.0,32.25,32.56,0,4379.6,-3.63,100,3,41000,33,4405.2,-2.43,100,3,41000,33
2025-10-14 16:55:23.669,1500.0,0.0,0.0,2,1501.2,1514.0,0,0,1,1,30.0,32.25,32.56,0,4379.6,-3.63,100,3,41000,33,4379.6,-3.73,100,3,41000,33
2025-10-14 16:55:23.923,1500.0,0.0,0.0,2,1500.8,1509.0,0,0,1,1,30.0,32.25,32.56,0,4379.6,-3.63,100,3,41000,33,4379.6,-3.73,100,3,41000,33
2025-10-14 16:55:24.173,1500.0,0.0,0.0,2,1504.2,1505.6,0,0,1,1,30.0,32.25,32.56,0,4379.6,-3.63,100,3,41000,33,4379.6,-3.73,100,3,41000,33
2025-10-14 16:55:24.424,1500.0,0.0,0.0,2,1499.2,1508.0,0,0,1,1,30.0,32.25,32.56,0,4379.6,-3.63,100,3,41000,33,4379.6,-3.73,100,3,41000,33
2025-10-14 16:55:24.675,1500.0,0.0,0.0,2,1502.8,1505.2,0,0,1,1,30.0,32.25,32.56,0,4354.0,-3.5500000000000003,100,3,41000,33,4379.6,-3.73,100,3,41000,33
2025-10-14 16:55:24.928,1500.0,0.0,0.0,2,1503.4,1502.4,0,0,1,1,30.0,32.25,32.56,0,4354.0,-3.5500000000000003,100,3,41000,33,4354.0,-3.65,100,3,41000,33
2025-10-14 16:55:25.181,1500.0,0.0,0.0,2,1502.0,1503.8,0,0,1,1,30.06,32.31,32.62,0,4354.0,-3.5500000000000003,100,3,41000,33,4354.0,-3.65,100,3,41000,33
2025-10-14 16:55:25.432,1500.0,0.0,0.0,2,1503.2,1503.6,0,0,1,1,30.06,32.31,32.62,0,4354.0,-3.5500000000000003,100,3,41000,33,4354.0,-3.65,100,3,41000,33
2025-10-14 16:55:25.682,1500.0,0.0,0.0,2,1500.8,1501.4,0,0,1,1,30.06,32.31,32.62,0,4354.0,-3.5500000000000003,100,3,41000,33,4354.0,-3.65,100,3,41000,33
2025-10-14 16:55:25.933,1500.0,0.0,0.0,2,1498.2,1502.2,0,0,1,1,30.06,32.31,32.62,0,4354.0,-3.5500000000000003,100,3,41000,33,4354.0,-3.65,100,3,41000,33
2025-10-14 16:55:26.184,1500.0,0.0,0.0,2,1497.6,1499.0,0,0,1,1,30.06,32.31,32.62,0,4405.2,-3.45,100,3,41000,33,4354.0,-3.65,100,3,41000,33
2025-10-14 16:55:26.435,1500.0,0.0,0.0,2,1500.2,1502.2,0,0,1,1,30.06,32.31,32.62,0,4405.2,-3.45,100,3,41000,33,4354.0,-3.56,100,3,41000,33
