Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,Seafty_switch,DirectionBtn,temp_sesnor_1,temp_sesnor_2,temp_sesnor_3,state.power,state.total_energy,trip_runtime,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOsSFET_Temperature
2025-10-08 17:20:21.820,1500.0,1500.0,0.0,1,0.0,0.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:22.071,1500.0,1500.0,75.8,1,64.4,26.6,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:22.322,1500.0,1500.0,505.8,1,119.6,70.8,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:22.573,1500.0,1500.0,1258.2,1,274.6,220.8,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:22.823,1500.0,1500.0,1560.4,1,583.0,397.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:23.075,1500.0,1500.0,1626.2,1,954.0,815.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:23.325,1500.0,1500.0,1587.8,1,1176.6,983.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:23.576,1500.0,1500.0,1558.4,1,1375.2,1102.8,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:23.827,1500.0,1500.0,1537.4,1,1506.4,1228.2,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:24.078,1500.0,1500.0,1521.4,1,1559.4,1368.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:24.329,1500.0,1500.0,1517.6,1,1562.2,1505.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:24.581,1500.0,1500.0,1512.2,1,1544.0,1561.4,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:24.831,1500.0,1500.0,1508.0,1,1526.0,1544.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:25.082,1500.0,1500.0,1504.0,1,1525.4,1531.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:25.332,1500.0,1500.0,1504.8,1,1510.6,1518.8,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:25.583,1500.0,1500.0,1497.2,1,1505.6,1507.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:25.833,1500.0,1500.0,1499.0,1,1506.4,1510.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:26.084,1500.0,1500.0,1500.0,1,1505.2,1508.6,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:26.334,1500.0,1500.0,1500.8,1,1497.6,1503.0,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:26.585,1500.0,1500.0,1504.6,1,1500.2,1502.4,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:26.836,1500.0,1500.0,1500.8,1,1501.8,1504.4,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:27.087,1500.0,1500.0,1502.0,1,1501.8,1500.6,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:27.337,1500.0,1500.0,1499.2,1,1499.8,1500.4,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:27.587,1500.0,1500.0,1502.2,1,1504.0,1503.0,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:27.838,1500.0,1500.0,1500.4,1,1501.8,1503.8,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:28.089,1500.0,1500.0,1502.2,1,1503.0,1503.6,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:28.339,1500.0,1500.0,1500.0,1,1502.8,1498.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:28.589,1500.0,1500.0,1501.6,1,1501.0,1498.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:28.840,1500.0,1493.2,1498.0,1,1500.0,1500.0,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:29.091,1500.0,1415.6,1494.4,1,1504.6,1496.6,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:29.342,1500.0,1304.8,1473.2,1,1501.6,1505.4,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:29.593,1500.0,1269.8,1423.4,1,1501.2,1496.6,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:29.843,1500.0,1257.2,1356.4,1,1501.4,1500.8,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:30.094,1500.0,1255.0,1304.8,1,1499.8,1503.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:30.344,1500.0,1248.2,1262.2,1,1499.8,1501.6,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:30.595,1500.0,1206.4,1246.0,1,1501.2,1500.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:30.845,1500.0,1203.0,1233.8,1,1499.8,1501.2,0,0,1,0,0.0,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:31.096,1500.0,1200.0,1224.0,1,1501.0,1502.4,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:31.347,1500.0,1189.6,1212.8,1,1498.8,1500.8,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:31.598,1500.0,1191.6,1192.0,1,1501.6,1501.0,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:31.850,1500.0,1170.6,1188.4,1,1501.6,1499.0,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:32.100,1500.0,1160.4,1186.2,1,1499.2,1500.8,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:32.351,1500.0,1151.4,1173.8,1,1502.0,1499.6,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:32.601,1500.0,1123.4,1157.0,1,1501.4,1500.6,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:32.852,1500.0,1101.8,1147.8,1,1500.2,1499.8,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:33.103,1500.0,1068.2,1131.4,1,1501.6,1501.8,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:33.353,1500.0,1035.6,1105.0,1,1498.6,1499.4,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:33.604,1500.0,1023.2,1069.4,1,1499.6,1498.4,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:33.854,1500.0,1031.4,1062.0,1,1500.0,1500.6,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:34.107,1500.0,1028.2,1045.4,1,1497.6,1501.8,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:34.358,1500.0,1028.4,1024.2,1,1500.4,1502.8,0,0,1,0,28.81,35.81,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:34.609,1500.0,1027.8,1016.2,1,1502.4,1501.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:34.860,1500.0,1030.4,1018.4,1,1500.2,1502.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:35.110,1500.0,1034.0,1020.6,1,1501.2,1501.4,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:35.361,1500.0,1032.6,1021.0,1,1498.8,1502.0,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:35.611,1500.0,1033.0,1031.2,1,1502.8,1500.6,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:35.862,1500.0,1033.8,1045.0,1,1502.8,1503.4,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:36.113,1500.0,1032.6,1045.2,1,1503.6,1499.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:36.363,1500.0,1029.8,1031.2,1,1501.2,1499.6,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:36.614,1500.0,1032.8,1024.0,1,1500.4,1499.6,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:36.865,1500.0,1029.0,1026.0,1,1503.4,1500.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:37.115,1500.0,1028.0,1023.4,1,1503.6,1499.8,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:37.365,1500.0,1036.2,1027.4,1,1500.6,1498.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:37.616,1500.0,1029.8,1039.2,1,1499.0,1499.0,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:37.866,1500.0,1028.2,1047.2,1,1506.8,1499.0,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:38.117,1500.0,1029.0,1033.8,1,1503.6,1497.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:38.369,1500.0,1031.0,1023.0,1,1503.6,1499.0,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:38.620,1500.0,1029.0,1022.6,1,1500.2,1498.6,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:38.871,1500.0,1027.4,1025.2,1,1499.8,1497.2,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:20:39.121,1500.0,1028.2,1021.8,1,1504.8,1500.6,0,0,1,0,28.81,35.75,36.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:34.097,1500.0,1019.8,0.0,1,0.0,0.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:34.348,1500.0,1022.8,87.2,1,82.6,78.4,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:34.598,1500.0,1020.6,510.8,1,128.2,108.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:34.849,1500.0,1014.6,952.8,1,265.0,212.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:35.100,1500.0,1016.4,1107.8,1,538.4,379.6,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:35.350,1500.0,1014.6,1107.4,1,986.8,800.2,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:35.601,1500.0,1018.0,1091.0,1,1193.6,988.8,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:35.851,1500.0,1028.2,1049.4,1,1375.4,1102.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:36.103,1500.0,1026.6,1038.6,1,1517.0,1231.0,0,0,1,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:36.355,1500.0,1025.6,1035.2,1,1569.0,1362.6,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:36.607,1500.0,1021.2,1044.4,1,1562.4,1506.4,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:36.858,1500.0,1018.0,1049.8,1,1544.4,1560.0,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:37.109,1500.0,1016.8,1030.6,1,1527.6,1545.0,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:37.359,1500.0,1016.8,1016.8,1,1520.4,1529.2,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:37.610,1500.0,1016.0,1008.6,1,1511.4,1517.4,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:37.860,1500.0,1016.6,1009.0,1,1506.6,1511.8,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:38.111,1500.0,1014.6,1012.2,1,1508.0,1509.8,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:38.362,1500.0,1015.6,1008.8,1,1505.4,1508.4,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:38.612,1500.0,1020.6,1007.8,1,1500.4,1506.2,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:26:38.863,1500.0,1021.2,1011.2,1,1503.2,1504.0,0,0,1,0,28.62,35.31,35.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08 17:33:38.664,1500.0,1000.4,0.0,1,0.0,0.0,0,0,1,0,,,,0.0,0.0,0.0,0,5260,6.549600000000001,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:38.915,1500.0,1000.8,81.4,1,74.0,28.4,0,0,1,0,,,,0.0,0.0,0.0,0,5260,6.549600000000001,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:39.166,1500.0,999.0,499.6,1,141.0,111.6,0,0,1,0,,,,0.0,0.0,0.0,0,5260,6.549600000000001,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:39.416,1500.0,998.2,925.0,1,273.4,218.6,0,0,1,0,,,,0.0,0.0,0.0,0,5260,6.549600000000001,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:39.667,1500.0,995.4,1084.8,1,598.4,411.0,0,0,1,0,,,,0.0,0.0,0.0,0,5260,6.549600000000001,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:39.917,1500.0,992.2,1095.0,1,976.6,807.0,0,0,1,0,,,,0.0,0.0,0.0,0,5242,6.5497000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:40.168,1500.0,993.6,1052.6,1,1178.4,987.6,0,0,1,0,,,,0.0,0.0,0.0,0,5242,6.5497000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:40.418,1500.0,995.2,1030.0,1,1381.8,1118.8,0,0,1,0,,,,0.0,0.0,0.0,0,5242,6.5497000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:40.669,1500.0,996.4,1024.6,1,1512.6,1240.0,0,0,1,0,,,,0.0,0.0,0.0,0,5242,6.5497000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:40.920,1500.0,994.8,1022.2,1,1566.0,1366.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5242,6.5497000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:41.170,1500.0,999.8,1020.0,1,1564.0,1505.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5242,6.5497000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:41.420,1500.0,996.0,1020.4,1,1539.0,1560.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5216,6.4767,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:41.671,1500.0,998.6,1021.0,1,1525.8,1545.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5216,6.4767,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:41.922,1500.0,1000.2,1022.4,1,1521.2,1533.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5216,6.4767,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:42.172,1500.0,1001.6,1021.8,1,1510.8,1518.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5216,6.4767,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:42.422,1500.0,997.8,1018.4,1,1507.4,1511.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5216,6.4767,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:42.673,1500.0,1000.4,1017.8,1,1506.6,1507.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5216,6.4767,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:42.923,1500.0,999.0,1016.8,1,1500.4,1503.4,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5214,6.4546,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:43.174,1500.0,1000.4,1018.0,1,1502.6,1500.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5214,6.4546,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:43.424,1500.0,997.2,1016.8,1,1499.6,1502.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5214,6.4546,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:43.675,1500.0,998.4,1014.2,1,1498.4,1496.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5214,6.4546,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:43.925,1500.0,1001.0,1014.6,1,1500.2,1499.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5214,6.4546,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:44.176,1500.0,1000.4,1015.2,1,1495.8,1496.4,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5214,6.4546,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:44.426,1500.0,999.4,1017.6,1,1498.2,1501.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5215,6.4564,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:44.677,1500.0,1001.8,1017.6,1,1502.4,1496.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5215,6.4564,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:44.927,1500.0,998.0,1019.8,1,1500.0,1500.4,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5215,6.4564,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:45.178,1500.0,997.2,1013.4,1,1501.4,1500.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5215,6.4564,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:45.428,1500.0,997.6,1012.4,1,1497.8,1497.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5215,6.4564,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:45.678,1500.0,997.0,1011.2,1,1502.4,1501.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5215,6.4564,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:45.929,1500.0,997.2,1011.6,1,1497.4,1498.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5211,6.4561,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:46.179,1500.0,994.0,1013.4,1,1503.2,1498.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5211,6.4561,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:46.430,1500.0,997.8,1011.6,1,1495.0,1496.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5211,6.4561,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:46.681,1500.0,993.8,1014.8,1,1501.6,1499.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5211,6.4561,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:46.931,1500.0,1003.6,1014.0,1,1502.4,1497.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5211,6.4561,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:47.182,1500.0,999.6,1015.2,1,1499.8,1502.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5211,6.4561,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:47.432,1500.0,1000.0,1017.6,1,1501.8,1497.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5213,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:47.683,1500.0,1000.4,1016.8,1,1499.6,1497.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5213,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:47.933,1500.0,995.8,1018.8,1,1501.8,1498.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5213,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:48.184,1500.0,995.4,1016.4,1,1500.0,1499.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5213,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:48.434,1500.0,997.0,1014.2,1,1498.6,1495.8,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5213,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:48.685,1500.0,996.0,1014.0,1,1497.6,1497.4,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5213,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:48.936,1500.0,998.6,1011.0,1,1497.0,1502.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5210,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:49.187,1500.0,997.8,1012.0,1,1495.0,1499.6,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5210,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:49.438,1500.0,996.2,1012.4,1,1498.2,1500.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5210,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:49.688,1500.0,996.4,1011.4,1,1495.8,1501.2,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5210,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:49.939,1500.0,997.4,1009.4,1,1500.2,1496.4,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5210,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
2025-10-08 17:33:50.189,1500.0,996.0,1007.6,1,1499.0,1498.0,0,0,1,0,28.31,34.62,34.69,0.0,0.0,0.0,0,5210,6.4571000000000005,100,93,45000,33,0,0,0,0,0,0
